"Date of Download: 2022-07-18_18:14:27"
"Search Parameters: Data Level:all  Trait List:  Trial List:1357  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","FHB grain incidence - %|CO_321:0001155","FHB incidence - %|CO_321:0001149","FHB severity - %|CO_321:0001440","Heading time - Julian date (JD)|CO_321:0001233","notes"
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292156","IL16LCSDH-01-T-863-32","","plot","309084","IL_Scb_22-554","2","3","554","21","5","test","","10","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292150","IL16LCSDH-10-T-2665-52","","plot","308202","IL_Scb_22-555","2","3","555","22","5","test","","55","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271650","2020-17163","IL2020-17163","plot","308135","IL_Scb_22-556","2","3","556","23","5","test","","30","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271090","2020-1149","IL2020-1149","plot","308508","IL_Scb_22-557","2","3","557","24","5","test","","5","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239799","19-21846","","plot","308295","IL_Scb_22-558","2","3","558","25","5","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240805","US16-IL-061-068","","plot","308841","IL_Scb_22-559","2","3","559","26","5","test","","15","78","30","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292461","IL16LCSDH-09-T-2664-18","","plot","308976","IL_Scb_22-56","1","1","56","4","5","test","","40","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","100570","Pio 25R74","25R74,P25R74","plot","309038","IL_Scb_22-560","2","3","560","26","6","check","","55","90","40","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240370","19-8870","","plot","308205","IL_Scb_22-561","2","3","561","25","6","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272160","2020-6254","IL2020-6254","plot","309002","IL_Scb_22-562","2","3","562","24","6","test","","20","","","132",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292281","IL16LCSDH-02-T-864-60","","plot","308627","IL_Scb_22-563","2","3","563","23","6","test","","10","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239647","19-18832","","plot","309104","IL_Scb_22-564","2","3","564","22","6","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292421","IL16LCSDH-02-T-864-59","","plot","308917","IL_Scb_22-565","2","3","565","21","6","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272166","2020-6435","IL2020-6435","plot","308683","IL_Scb_22-566","2","3","566","20","6","test","","25","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292461","IL16LCSDH-09-T-2664-18","","plot","308522","IL_Scb_22-567","2","3","567","19","6","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271126","2020-12056","IL2020-12056","plot","308395","IL_Scb_22-568","2","3","568","18","6","test","","35","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271881","2020-3530","IL2020-3530","plot","308745","IL_Scb_22-569","2","3","569","17","6","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292258","IL16LCSDH-06-T-2661-206","","plot","308334","IL_Scb_22-57","1","1","57","5","5","test","","35","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272167","2020-6453","IL2020-6453","plot","308832","IL_Scb_22-570","2","3","570","16","6","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239388","19-13414","","plot","308851","IL_Scb_22-571","2","3","571","15","6","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","84789","Kaskaskia","","plot","309000","IL_Scb_22-572","2","3","572","14","6","check","","55","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239543","19-16176","","plot","308840","IL_Scb_22-573","2","3","573","14","7","test","","40","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239502","19-15330","","plot","308260","IL_Scb_22-574","2","3","574","15","7","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272069","2020-5238","IL2020-5238","plot","309006","IL_Scb_22-575","2","3","575","16","7","test","","15","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292343","IL16LCSDH-09-T-2664-27","","plot","308234","IL_Scb_22-576","2","3","576","17","7","test","","50","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271473","2020-15836","IL2020-15836","plot","308827","IL_Scb_22-577","2","3","577","18","7","test","","10","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292342","IL16LCSDH-09-T-2664-20","","plot","308587","IL_Scb_22-578","2","3","578","19","7","test","","25","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292435","IL16LCSDH-06-T-2661-234","","plot","308239","IL_Scb_22-579","2","3","579","20","7","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272307","2020-7917","IL2020-7917","plot","308808","IL_Scb_22-58","1","1","58","6","5","test","","25","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240630","18-6274","","plot","308164","IL_Scb_22-580","2","3","580","21","7","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271757","2020-2101","IL2020-2101","plot","308813","IL_Scb_22-581","2","3","581","22","7","test","","10","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240074","19-26456","","plot","308953","IL_Scb_22-582","2","3","582","23","7","test","","15","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271603","2020-16902","IL2020-16902","plot","308644","IL_Scb_22-583","2","3","583","24","7","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272448","2020-9818","IL2020-9818","plot","308436","IL_Scb_22-584","2","3","584","25","7","test","","25","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239888","19-23350","","plot","308752","IL_Scb_22-585","2","3","585","26","7","test","","50","70","50","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239637","19-18156","","plot","308434","IL_Scb_22-586","2","3","586","26","8","test","","25","80","35","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292223","IL16LCSDH-10-T-2665-19","","plot","308203","IL_Scb_22-587","2","3","587","25","8","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240091","19-26709","","plot","308663","IL_Scb_22-588","2","3","588","24","8","test","","7","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240840","US17-IL-108-070","","plot","308313","IL_Scb_22-589","2","3","589","23","8","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271603","2020-16902","IL2020-16902","plot","308699","IL_Scb_22-59","1","1","59","7","5","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271015","2020-10474","IL2020-10474","plot","308161","IL_Scb_22-590","2","3","590","22","8","test","","7","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271779","2020-2334","IL2020-2334","plot","308323","IL_Scb_22-591","2","3","591","21","8","test","","30","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239635","19-18152","","plot","308614","IL_Scb_22-592","2","3","592","20","8","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239416","19-13778","","plot","309046","IL_Scb_22-593","2","3","593","19","8","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272161","2020-6335","IL2020-6335","plot","308971","IL_Scb_22-594","2","3","594","18","8","test","","40","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292446","IL16LCSDH-09-T-2664-16","","plot","309063","IL_Scb_22-595","2","3","595","17","8","test","","55","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239636","19-18153","","plot","308778","IL_Scb_22-596","2","3","596","16","8","test","","20","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271279","2020-14072","IL2020-14072","plot","308292","IL_Scb_22-597","2","3","597","15","8","test","","20","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239286","19-11773","","plot","308929","IL_Scb_22-598","2","3","598","14","8","test","","30","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239206","19-10168","","plot","308351","IL_Scb_22-599","2","3","599","14","9","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292262","IL16LCSDH-03-T-865-35","","plot","308911","IL_Scb_22-6","1","1","6","6","1","test","","10","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240572","18-22132","","plot","308728","IL_Scb_22-60","1","1","60","8","5","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271416","2020-15348","IL2020-15348","plot","308213","IL_Scb_22-600","2","3","600","15","9","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271622","2020-17017","IL2020-17017","plot","308867","IL_Scb_22-601","2","3","601","16","9","test","","40","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271080","2020-11422","IL2020-11422","plot","308679","IL_Scb_22-602","2","3","602","17","9","test","","25","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272464","2020-9945","IL2020-9945","plot","309105","IL_Scb_22-603","2","3","603","18","9","test","","20","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292307","IL16LCSDH-03-T-865-40","","plot","308318","IL_Scb_22-604","2","3","604","19","9","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271481","2020-15961","IL2020-15961","plot","308355","IL_Scb_22-605","2","3","605","20","9","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271181","2020-13001","IL2020-13001","plot","308307","IL_Scb_22-606","2","3","606","21","9","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272306","2020-7877","IL2020-7877","plot","308759","IL_Scb_22-607","2","3","607","22","9","test","","10","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271754","2020-2068","IL2020-2068","plot","308856","IL_Scb_22-608","2","3","608","23","9","test","","7","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292309","IL16LCSDH-03-T-865-39","","plot","308779","IL_Scb_22-609","2","3","609","24","9","test","","15","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239408","19-13707","","plot","308643","IL_Scb_22-61","1","1","61","9","5","test","","10","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240264","19-5632","","plot","308311","IL_Scb_22-610","2","3","610","25","9","test","","30","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","96998","16-8048","IL16-8048","plot","308795","IL_Scb_22-611","2","3","611","26","9","check","","15","90","20","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271428","2020-15429","IL2020-15429","plot","308895","IL_Scb_22-612","2","3","612","26","10","test","","45","60","7","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239462","19-14617","","plot","308378","IL_Scb_22-613","2","3","613","25","10","test","","20","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","270944","2020-10001","IL2020-10001","plot","308240","IL_Scb_22-614","2","3","614","24","10","test","","15","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272098","2020-5533","IL2020-5533","plot","308403","IL_Scb_22-615","2","3","615","23","10","test","","7","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239622","19-17823","","plot","308584","IL_Scb_22-616","2","3","616","22","10","test","","20","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292132","IL16LCSDH-01-T-863-10","","plot","308392","IL_Scb_22-617","2","3","617","21","10","test","","40","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292496","IL16LCSDH-01-T-863-69","","plot","308432","IL_Scb_22-618","2","3","618","20","10","test","","30","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271427","2020-15423","IL2020-15423","plot","308967","IL_Scb_22-619","2","3","619","19","10","test","","10","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239635","19-18152","","plot","308658","IL_Scb_22-62","1","1","62","10","5","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239345","19-12926","","plot","308915","IL_Scb_22-620","2","3","620","18","10","test","","10","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239919","19-24061","","plot","308919","IL_Scb_22-621","2","3","621","17","10","test","","10","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292512","IL16LCSDH-02-T-864-54","","plot","308879","IL_Scb_22-622","2","3","622","16","10","test","","15","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271889","2020-3614","IL2020-3614","plot","308880","IL_Scb_22-623","2","3","623","15","10","test","","15","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239643","19-18725","","plot","308979","IL_Scb_22-624","2","3","624","14","10","test","","50","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292370","IL16LCSDH-04-T-2659-231","","plot","308690","IL_Scb_22-625","2","3","625","14","11","test","","10","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271831","2020-2775","IL2020-2775","plot","308550","IL_Scb_22-626","2","3","626","15","11","test","","25","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271061","2020-11157","IL2020-11157","plot","308274","IL_Scb_22-627","2","3","627","16","11","test","","20","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239916","19-24051","","plot","308224","IL_Scb_22-628","2","3","628","17","11","test","","15","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240240","19-5041","","plot","308242","IL_Scb_22-629","2","3","629","18","11","test","","20","","","133",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271505","2020-16145","IL2020-16145","plot","309085","IL_Scb_22-63","1","1","63","11","5","test","","10","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271749","2020-2037","IL2020-2037","plot","308639","IL_Scb_22-630","2","3","630","19","11","test","","35","","","135",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","240115","19-27478","","plot","308605","IL_Scb_22-631","2","3","631","20","11","test","","25","","","137",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","271699","2020-1747","IL2020-1747","plot","309058","IL_Scb_22-632","2","3","632","21","11","test","","25","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292339","IL16LCSDH-09-T-2664-36","","plot","308231","IL_Scb_22-633","2","3","633","22","11","test","","20","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","239352","19-13048","","plot","308376","IL_Scb_22-634","2","3","634","23","11","test","","20","","","134",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272447","2020-9801","IL2020-9801","plot","308660","IL_Scb_22-635","2","3","635","24","11","test","","40","","","136",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","292344","IL16LCSDH-07-T-2662-22","","plot","308871","IL_Scb_22-636","2","3","636","25","11","test","","25","","","138",""
"2022","326","University of Illinois","Wheat breeding program at the University of Illinois","1357","IL_Scb_22","Scab resistance phenotyping trial for IL breeding lines","RCBD","","","","","","2021-October-04","","26","Urbana, IL","272256","2020-7369","IL2020-7369","plot","309094","IL_Scb_22-637","2","3","637","26","11","test","","40","90","14","136",""
